Title,Artist,Link bài hát,Link .m4a,Link .mp3
Après Coups,Hoshi,https://chiasenhac.vn/mp3/hoshi/apres-coups-tsvwvdrqq92mae.html,https://data3.chiasenhac.com/downloads/2096/1/2095357-9f03623e/32/Apres%20Coups%20-%20Hoshi.m4a,https://data3.chiasenhac.com/downloads/2096/1/2095357-9f03623e/128/Apres%20Coups%20-%20Hoshi.mp3
Poupée Russe,Hoshi,https://chiasenhac.vn/mp3/hoshi/poupee-russe-tsvwvdrtq92maf.html,https://data3.chiasenhac.com/downloads/2096/1/2095356-36644d03/32/Poupee%20Russe%20-%20Hoshi.m4a,https://data3.chiasenhac.com/downloads/2096/1/2095356-36644d03/128/Poupee%20Russe%20-%20Hoshi.mp3
Ma Merveille,Hoshi,https://chiasenhac.vn/mp3/hoshi/ma-merveille-tsvwvdb0q92mqn.html,https://data3.chiasenhac.com/downloads/2096/1/2095355-502c83b7/32/Ma%20Merveille%20-%20Hoshi.m4a,https://data3.chiasenhac.com/downloads/2096/1/2095355-502c83b7/128/Ma%20Merveille%20-%20Hoshi.mp3
Il Suffit D'y Croire,Hoshi,https://chiasenhac.vn/mp3/hoshi/il-suffit-d039y-croire-tsvwvdbzq92mq1.html,https://data3.chiasenhac.com/downloads/2096/1/2095354-f281e423/32/Il%20Suffit%20D_y%20Croire%20-%20Hoshi.m4a,https://data3.chiasenhac.com/downloads/2096/1/2095354-f281e423/128/Il%20Suffit%20D_y%20Croire%20-%20Hoshi.mp3
Elle Rêve Encore,Hoshi,https://chiasenhac.vn/mp3/hoshi/elle-reve-encore-tsvwvdbvq92mq2.html,https://data3.chiasenhac.com/downloads/2096/1/2095353-d9a6f221/32/Elle%20Reve%20Encore%20-%20Hoshi.m4a,https://data3.chiasenhac.com/downloads/2096/1/2095353-d9a6f221/128/Elle%20Reve%20Encore%20-%20Hoshi.mp3
Manège À Trois,Hoshi,https://chiasenhac.vn/mp3/hoshi/manege-a-trois-tsvwvdb3q92mqw.html,https://data3.chiasenhac.com/downloads/2096/1/2095352-9c35249d/32/Manege%20A%20Trois%20-%20Hoshi.m4a,https://data3.chiasenhac.com/downloads/2096/1/2095352-9c35249d/128/Manege%20A%20Trois%20-%20Hoshi.mp3
Femme À La Mer,Hoshi,https://chiasenhac.vn/mp3/hoshi/femme-a-la-mer-tsvwvdbsq92mq4.html,https://data3.chiasenhac.com/downloads/2096/1/2095351-ed26d908/32/Femme%20A%20La%20Mer%20-%20Hoshi.m4a,https://data3.chiasenhac.com/downloads/2096/1/2095351-ed26d908/128/Femme%20A%20La%20Mer%20-%20Hoshi.mp3
Je Vous Trouve Un Charme Fou,Hoshi,https://chiasenhac.vn/mp3/hoshi/je-vous-trouve-un-charme-fou-tsvwvdb5q92mqh.html,https://data3.chiasenhac.com/downloads/2096/1/2095350-08f8ba1b/32/Je%20Vous%20Trouve%20Un%20Charme%20Fou%20-%20Hoshi.m4a,https://data3.chiasenhac.com/downloads/2096/1/2095350-08f8ba1b/128/Je%20Vous%20Trouve%20Un%20Charme%20Fou%20-%20Hoshi.mp3
Ta Marinière,Hoshi,https://chiasenhac.vn/mp3/hoshi/ta-mariniere-tsvwvdb6q92mqk.html,https://data3.chiasenhac.com/downloads/2096/1/2095349-fbdd17d2/32/Ta%20Mariniere%20-%20Hoshi.m4a,https://data3.chiasenhac.com/downloads/2096/1/2095349-fbdd17d2/128/Ta%20Mariniere%20-%20Hoshi.mp3
Comment Je Vais Faire,Hoshi,https://chiasenhac.vn/mp3/hoshi/comment-je-vais-faire-tsvwvdb7q92mqt.html,https://data3.chiasenhac.com/downloads/2096/1/2095348-6a5fb364/32/Comment%20Je%20Vais%20Faire%20-%20Hoshi.m4a,https://data3.chiasenhac.com/downloads/2096/1/2095348-6a5fb364/128/Comment%20Je%20Vais%20Faire%20-%20Hoshi.mp3
Te Parler Pour Rien,Hoshi,https://chiasenhac.vn/mp3/hoshi/te-parler-pour-rien-tsvwvdbmq92mq8.html,https://data3.chiasenhac.com/downloads/2096/1/2095347-9a123694/32/Te%20Parler%20Pour%20Rien%20-%20Hoshi.m4a,https://data3.chiasenhac.com/downloads/2096/1/2095347-9a123694/128/Te%20Parler%20Pour%20Rien%20-%20Hoshi.mp3
Médicament,Hoshi,https://chiasenhac.vn/mp3/hoshi/medicament-tsvwvdbwq92mq9.html,https://data3.chiasenhac.com/downloads/2096/1/2095346-b20eb4de/32/Medicament%20-%20Hoshi.m4a,https://data3.chiasenhac.com/downloads/2096/1/2095346-b20eb4de/128/Medicament%20-%20Hoshi.mp3
La Plus Belle Partie De Moi,Hoshi,https://chiasenhac.vn/mp3/hoshi/la-plus-belle-partie-de-moi-tsvwvdbrq92mqa.html,https://data3.chiasenhac.com/downloads/2096/1/2095345-f710bed6/32/La%20Plus%20Belle%20Partie%20De%20Moi%20-%20Hoshi.m4a,https://data3.chiasenhac.com/downloads/2096/1/2095345-f710bed6/128/La%20Plus%20Belle%20Partie%20De%20Moi%20-%20Hoshi.mp3
Fais-moi Signe,Hoshi,https://chiasenhac.vn/mp3/hoshi/fais-moi-signe-tsvwvdbbq92mqq.html,https://data3.chiasenhac.com/downloads/2096/1/2095344-00d1d34e/32/Fais-moi%20Signe%20-%20Hoshi.m4a,https://data3.chiasenhac.com/downloads/2096/1/2095344-00d1d34e/128/Fais-moi%20Signe%20-%20Hoshi.mp3
Bluff,Hoshi,https://chiasenhac.vn/mp3/hoshi/bluff-tsvwvdbcq92mqv.html,https://data3.chiasenhac.com/downloads/2096/1/2095343-53142f98/32/Bluff%20-%20Hoshi.m4a,https://data3.chiasenhac.com/downloads/2096/1/2095343-53142f98/128/Bluff%20-%20Hoshi.mp3
Enfants Du Danger,Hoshi,https://chiasenhac.vn/mp3/hoshi/enfants-du-danger-tsvwvdbdq92mqm.html,https://data3.chiasenhac.com/downloads/2096/1/2095342-3b35600d/32/Enfants%20Du%20Danger%20-%20Hoshi.m4a,https://data3.chiasenhac.com/downloads/2096/1/2095342-3b35600d/128/Enfants%20Du%20Danger%20-%20Hoshi.mp3
Coule Mascara,Hoshi,https://chiasenhac.vn/mp3/hoshi/coule-mascara-tsvwvdbqq92mqe.html,https://data3.chiasenhac.com/downloads/2096/1/2095341-c7c207af/32/Coule%20Mascara%20-%20Hoshi.m4a,https://data3.chiasenhac.com/downloads/2096/1/2095341-c7c207af/128/Coule%20Mascara%20-%20Hoshi.mp3
Larmes De Croco,Hoshi; Corine,https://chiasenhac.vn/mp3/hoshi-corine/larmes-de-croco-tsvwvdbtq92mqf.html,https://data3.chiasenhac.com/downloads/2096/1/2095340-f0a795ac/32/Larmes%20De%20Croco%20-%20Hoshi_%20Corine.m4a,https://data3.chiasenhac.com/downloads/2096/1/2095340-f0a795ac/128/Larmes%20De%20Croco%20-%20Hoshi_%20Corine.mp3
Ita Vita,Hoshi,https://chiasenhac.vn/mp3/hoshi/ita-vita-tsvwvdc0q92mvn.html,https://data3.chiasenhac.com/downloads/2096/1/2095339-25a5d89d/32/Ita%20Vita%20-%20Hoshi.m4a,https://data3.chiasenhac.com/downloads/2096/1/2095339-25a5d89d/128/Ita%20Vita%20-%20Hoshi.mp3
Migracœur,Hoshi,https://chiasenhac.vn/mp3/hoshi/migracur-tsvwvdczq92mv1.html,https://data3.chiasenhac.com/downloads/2096/1/2095338-07643d6f/32/Migracoeur%20-%20Hoshi.m4a,https://data3.chiasenhac.com/downloads/2096/1/2095338-07643d6f/128/Migracoeur%20-%20Hoshi.mp3
Sqy,Hoshi,https://chiasenhac.vn/mp3/hoshi/sqy-tsvwvdcvq92mv2.html,https://data3.chiasenhac.com/downloads/2096/1/2095337-d439b3b1/32/Sqy%20-%20Hoshi.m4a,https://data3.chiasenhac.com/downloads/2096/1/2095337-d439b3b1/128/Sqy%20-%20Hoshi.mp3
Marche Ou Rêve,Hoshi,https://chiasenhac.vn/mp3/hoshi/marche-ou-reve-tsvwvdc3q92mvw.html,https://data3.chiasenhac.com/downloads/2096/1/2095336-6009323b/32/Marche%20Ou%20Reve%20-%20Hoshi.m4a,https://data3.chiasenhac.com/downloads/2096/1/2095336-6009323b/128/Marche%20Ou%20Reve%20-%20Hoshi.mp3
Bouche De Métro,Hoshi,https://chiasenhac.vn/mp3/hoshi/bouche-de-metro-tsvwvdcsq92mv4.html,https://data3.chiasenhac.com/downloads/2096/1/2095335-be60743c/32/Bouche%20De%20Metro%20-%20Hoshi.m4a,https://data3.chiasenhac.com/downloads/2096/1/2095335-be60743c/128/Bouche%20De%20Metro%20-%20Hoshi.mp3
Amour Censure,Hoshi,https://chiasenhac.vn/mp3/hoshi/amour-censure-tsvwvdc5q92mvh.html,https://data3.chiasenhac.com/downloads/2096/1/2095334-2338e43c/32/Amour%20Censure%20-%20Hoshi.m4a,https://data3.chiasenhac.com/downloads/2096/1/2095334-2338e43c/128/Amour%20Censure%20-%20Hoshi.mp3
Sommeil Levant,Hoshi,https://chiasenhac.vn/mp3/hoshi/sommeil-levant-tsvwvdc6q92mvk.html,https://data3.chiasenhac.com/downloads/2096/1/2095333-90c4d9ae/32/Sommeil%20Levant%20-%20Hoshi.m4a,https://data3.chiasenhac.com/downloads/2096/1/2095333-90c4d9ae/128/Sommeil%20Levant%20-%20Hoshi.mp3
"Tiếc Thương (Donna, Donna)",vtphung,https://chiasenhac.vn/mp3/vtphung/tiec-thuong-donna-donna-tsvw3m6rq9w8ka.html,https://data3.chiasenhac.com/downloads/2093/1/2092609-bee6e23a/32/Tiec%20Thuong%20Donna_%20Donna_%20-%20vtphung.m4a,https://data3.chiasenhac.com/downloads/2093/1/2092609-bee6e23a/128/Tiec%20Thuong%20Donna_%20Donna_%20-%20vtphung.mp3
Je Te Le Donne,Vitaa; Slimane,https://chiasenhac.vn/mp3/vitaa-slimane/je-te-le-donne-tsvw3w3wq9w9w9.html,https://data3.chiasenhac.com/downloads/2093/1/2092402-0baa29ac/32/Je%20Te%20Le%20Donne%20-%20Vitaa_%20Slimane.m4a,https://data3.chiasenhac.com/downloads/2093/1/2092402-0baa29ac/128/Je%20Te%20Le%20Donne%20-%20Vitaa_%20Slimane.mp3
A Fleur De Toi,Vitaa; Slimane,https://chiasenhac.vn/mp3/vitaa-slimane/a-fleur-de-toi-tsvw3w3rq9w9wa.html,https://data3.chiasenhac.com/downloads/2093/1/2092401-68953063/32/A%20Fleur%20De%20Toi%20-%20Vitaa_%20Slimane.m4a,https://data3.chiasenhac.com/downloads/2093/1/2092401-68953063/128/A%20Fleur%20De%20Toi%20-%20Vitaa_%20Slimane.mp3
A La Vie,Vitaa; Slimane; Amel Bent,https://chiasenhac.vn/mp3/vitaa-slimane-amel-bent/a-la-vie-tsvw3w3bq9w9wq.html,https://data3.chiasenhac.com/downloads/2093/1/2092400-f8d64163/32/A%20La%20Vie%20-%20Vitaa_%20Slimane_%20Amel%20Bent.m4a,https://data3.chiasenhac.com/downloads/2093/1/2092400-f8d64163/128/A%20La%20Vie%20-%20Vitaa_%20Slimane_%20Amel%20Bent.mp3
Ne Me Laisse Pas,Vitaa; Slimane,https://chiasenhac.vn/mp3/vitaa-slimane/ne-me-laisse-pas-tsvw3w3cq9w9wv.html,https://data3.chiasenhac.com/downloads/2093/1/2092399-4d080077/32/Ne%20Me%20Laisse%20Pas%20-%20Vitaa_%20Slimane.m4a,https://data3.chiasenhac.com/downloads/2093/1/2092399-4d080077/128/Ne%20Me%20Laisse%20Pas%20-%20Vitaa_%20Slimane.mp3
Le Temps,Vitaa; Slimane,https://chiasenhac.vn/mp3/vitaa-slimane/le-temps-tsvw3w3qq9w9we.html,https://data3.chiasenhac.com/downloads/2093/1/2092397-ca234f76/32/Le%20Temps%20-%20Vitaa_%20Slimane.m4a,https://data3.chiasenhac.com/downloads/2093/1/2092397-ca234f76/128/Le%20Temps%20-%20Vitaa_%20Slimane.mp3
Pourvu Qu’on S’aime,Vitaa; Slimane,https://chiasenhac.vn/mp3/vitaa-slimane/pourvu-quon-saime-tsvw3w3tq9w9wf.html,https://data3.chiasenhac.com/downloads/2093/1/2092396-e0b5032b/32/Pourvu%20Qu___on%20S___aime%20-%20Vitaa_%20Slimane.m4a,https://data3.chiasenhac.com/downloads/2093/1/2092396-e0b5032b/128/Pourvu%20Qu___on%20S___aime%20-%20Vitaa_%20Slimane.mp3
Hasta La Vista,Vitaa; Slimane; Maître Gims,https://chiasenhac.vn/mp3/vitaa-slimane-matre-gims/hasta-la-vista-tsvw3ws0q9w94n.html,https://data3.chiasenhac.com/downloads/2093/1/2092395-9a890f91/32/Hasta%20La%20Vista%20-%20Vitaa_%20Slimane_%20Maitre.m4a,https://data3.chiasenhac.com/downloads/2093/1/2092395-9a890f91/128/Hasta%20La%20Vista%20-%20Vitaa_%20Slimane_%20Maitre.mp3
Pourquoi Le Monde,Vitaa; Slimane,https://chiasenhac.vn/mp3/vitaa-slimane/pourquoi-le-monde-tsvw3wszq9w941.html,https://data3.chiasenhac.com/downloads/2093/1/2092394-66105df3/32/Pourquoi%20Le%20Monde%20-%20Vitaa_%20Slimane.m4a,https://data3.chiasenhac.com/downloads/2093/1/2092394-66105df3/128/Pourquoi%20Le%20Monde%20-%20Vitaa_%20Slimane.mp3
Baladé,Vitaa; Slimane; Camille Schneyder; Sola,https://chiasenhac.vn/mp3/vitaa-slimane-camille-schneyder-sola/balade-tsvw3wsvq9w942.html,https://data3.chiasenhac.com/downloads/2093/1/2092393-5071c6a4/32/Balade%20-%20Vitaa_%20Slimane_%20Camille%20Schneyd.m4a,https://data3.chiasenhac.com/downloads/2093/1/2092393-5071c6a4/128/Balade%20-%20Vitaa_%20Slimane_%20Camille%20Schneyd.mp3
Maëlys,Vitaa; Slimane,https://chiasenhac.vn/mp3/vitaa-slimane/malys-tsvw3ws3q9w94w.html,https://data3.chiasenhac.com/downloads/2093/1/2092392-6dcc66e5/32/Maelys%20-%20Vitaa_%20Slimane.m4a,https://data3.chiasenhac.com/downloads/2093/1/2092392-6dcc66e5/128/Maelys%20-%20Vitaa_%20Slimane.mp3
Avant Toi,Vitaa; Slimane,https://chiasenhac.vn/mp3/vitaa-slimane/avant-toi-tsvw3wssq9w944.html,https://data3.chiasenhac.com/downloads/2093/1/2092391-3a5b309a/32/Avant%20Toi%20-%20Vitaa_%20Slimane.m4a,https://data3.chiasenhac.com/downloads/2093/1/2092391-3a5b309a/128/Avant%20Toi%20-%20Vitaa_%20Slimane.mp3
C’est Pas Le Paradis,Vitaa; Slimane,https://chiasenhac.vn/mp3/vitaa-slimane/cest-pas-le-paradis-tsvw3ws6q9w94k.html,https://data3.chiasenhac.com/downloads/2093/1/2092389-079c83d6/32/C___est%20Pas%20Le%20Paradis%20-%20Vitaa_%20Slimane.m4a,https://data3.chiasenhac.com/downloads/2093/1/2092389-079c83d6/128/C___est%20Pas%20Le%20Paradis%20-%20Vitaa_%20Slimane.mp3
Fais Comme Ça,Vitaa; Slimane; Kendji Girac,https://chiasenhac.vn/mp3/vitaa-slimane-kendji-girac/fais-comme-a-tsvw3ws7q9w94t.html,https://data3.chiasenhac.com/downloads/2093/1/2092388-25308cc4/32/Fais%20Comme%20Ca%20-%20Vitaa_%20Slimane_%20Kendji%20G.m4a,https://data3.chiasenhac.com/downloads/2093/1/2092388-25308cc4/128/Fais%20Comme%20Ca%20-%20Vitaa_%20Slimane_%20Kendji%20G.mp3
Comme Un Film,Vitaa; Slimane,https://chiasenhac.vn/mp3/vitaa-slimane/comme-un-film-tsvw3wsmq9w948.html,https://data3.chiasenhac.com/downloads/2093/1/2092387-d33f4e4f/32/Comme%20Un%20Film%20-%20Vitaa_%20Slimane.m4a,https://data3.chiasenhac.com/downloads/2093/1/2092387-d33f4e4f/128/Comme%20Un%20Film%20-%20Vitaa_%20Slimane.mp3
XY,Vitaa; Slimane,https://chiasenhac.vn/mp3/vitaa-slimane/xy-tsvw3wswq9w949.html,https://data3.chiasenhac.com/downloads/2093/1/2092386-224d0aef/32/XY%20-%20Vitaa_%20Slimane.m4a,https://data3.chiasenhac.com/downloads/2093/1/2092386-224d0aef/128/XY%20-%20Vitaa_%20Slimane.mp3
Versus,Vitaa; Slimane,https://chiasenhac.vn/mp3/vitaa-slimane/versus-tsvw3wsrq9w94a.html,https://data3.chiasenhac.com/downloads/2093/1/2092385-11bb072f/32/Versus%20-%20Vitaa_%20Slimane.m4a,https://data3.chiasenhac.com/downloads/2093/1/2092385-11bb072f/128/Versus%20-%20Vitaa_%20Slimane.mp3
Ça Va Ça Vient,Vitaa; Slimane,https://chiasenhac.vn/mp3/vitaa-slimane/a-va-a-vient-tsvw3wsbq9w94q.html,https://data3.chiasenhac.com/downloads/2093/1/2092384-f90e17b4/32/Ca%20Va%20Ca%20Vient%20-%20Vitaa_%20Slimane.m4a,https://data3.chiasenhac.com/downloads/2093/1/2092384-f90e17b4/128/Ca%20Va%20Ca%20Vient%20-%20Vitaa_%20Slimane.mp3
Chuyện Tình Yêu (Historia de un amor),vtphung,https://chiasenhac.vn/mp3/vtphung/chuyen-tinh-yeu-historia-de-un-amor-tsvw3r3sq9waw4.html,https://data3.chiasenhac.com/downloads/2093/1/2092151-4fa0fb3c/32/Chuyen%20Tinh%20Yeu%20Historia%20de%20un%20amor_%20-%20v.m4a,https://data3.chiasenhac.com/downloads/2093/1/2092151-4fa0fb3c/128/Chuyen%20Tinh%20Yeu%20Historia%20de%20un%20amor_%20-%20v.mp3
Troisième Mi-Temps,Boisson Divine,https://chiasenhac.vn/mp3/boisson-divine/troisieme-mi-temps-tsvws0m6q94n8k.html,https://data3.chiasenhac.com/downloads/2091/1/2090533-fe626c1d/32/Troisieme%20Mi-Temps%20-%20Boisson%20Divine.m4a,https://data3.chiasenhac.com/downloads/2091/1/2090533-fe626c1d/128/Troisieme%20Mi-Temps%20-%20Boisson%20Divine.mp3
Vendanges,Boisson Divine,https://chiasenhac.vn/mp3/boisson-divine/vendanges-tsvws0mwq94n89.html,https://data3.chiasenhac.com/downloads/2091/1/2090530-0fdf5376/32/Vendanges%20-%20Boisson%20Divine.m4a,https://data3.chiasenhac.com/downloads/2091/1/2090530-0fdf5376/128/Vendanges%20-%20Boisson%20Divine.mp3
Terre D'attache,Boisson Divine,https://chiasenhac.vn/mp3/boisson-divine/terre-d039attache-tsvws0mcq94n8v.html,https://data3.chiasenhac.com/downloads/2091/1/2090527-7717f907/32/Terre%20D_attache%20-%20Boisson%20Divine.m4a,https://data3.chiasenhac.com/downloads/2091/1/2090527-7717f907/128/Terre%20D_attache%20-%20Boisson%20Divine.mp3
Flou,Angèle,https://chiasenhac.vn/mp3/angele/flou-tsvws7m3q94t8w.html,https://data20.chiasenhac.com/downloads/2089/1/2088744-da1c5e68/32/Flou%20-%20Angele.m4a,https://data20.chiasenhac.com/downloads/2089/1/2088744-da1c5e68/128/Flou%20-%20Angele.mp3
Ta Reine,Angèle,https://chiasenhac.vn/mp3/angele/ta-reine-tsvws7m5q94t8h.html,https://data20.chiasenhac.com/downloads/2089/1/2088742-f6a0aaef/32/Ta%20Reine%20-%20Angele.m4a,https://data20.chiasenhac.com/downloads/2089/1/2088742-f6a0aaef/128/Ta%20Reine%20-%20Angele.mp3
Je Veux Tes Yeux,Angèle,https://chiasenhac.vn/mp3/angele/je-veux-tes-yeux-tsvws7m6q94t8k.html,https://data20.chiasenhac.com/downloads/2089/1/2088741-eeb5f990/32/Je%20Veux%20Tes%20Yeux%20-%20Angele.m4a,https://data20.chiasenhac.com/downloads/2089/1/2088741-eeb5f990/128/Je%20Veux%20Tes%20Yeux%20-%20Angele.mp3
Les Matins,Angèle,https://chiasenhac.vn/mp3/angele/les-matins-tsvws7m7q94t8t.html,https://data20.chiasenhac.com/downloads/2089/1/2088740-36361084/32/Les%20Matins%20-%20Angele.m4a,https://data20.chiasenhac.com/downloads/2089/1/2088740-36361084/128/Les%20Matins%20-%20Angele.mp3
Victime Des Réseaux,Angèle,https://chiasenhac.vn/mp3/angele/victime-des-reseaux-tsvws7mmq94t88.html,https://data20.chiasenhac.com/downloads/2089/1/2088739-777376a5/32/Victime%20Des%20Reseaux%20-%20Angele.m4a,https://data20.chiasenhac.com/downloads/2089/1/2088739-777376a5/128/Victime%20Des%20Reseaux%20-%20Angele.mp3
Nombreux,Angèle,https://chiasenhac.vn/mp3/angele/nombreux-tsvws7mwq94t89.html,https://data20.chiasenhac.com/downloads/2089/1/2088738-dffbfd56/32/Nombreux%20-%20Angele.m4a,https://data20.chiasenhac.com/downloads/2089/1/2088738-dffbfd56/128/Nombreux%20-%20Angele.mp3
La Loi De Murphy,Angèle,https://chiasenhac.vn/mp3/angele/la-loi-de-murphy-tsvws7mrq94t8a.html,https://data20.chiasenhac.com/downloads/2089/1/2088737-878fc29b/32/La%20Loi%20De%20Murphy%20-%20Angele.m4a,https://data20.chiasenhac.com/downloads/2089/1/2088737-878fc29b/128/La%20Loi%20De%20Murphy%20-%20Angele.mp3
Tout Oublier,Angèle; Roméo Elvis,https://chiasenhac.vn/mp3/angele-romeo-elvis/tout-oublier-tsvws7mbq94t8q.html,https://data20.chiasenhac.com/downloads/2089/1/2088736-15fc6a12/32/Tout%20Oublier%20-%20Angele_%20Romeo%20Elvis.m4a,https://data20.chiasenhac.com/downloads/2089/1/2088736-15fc6a12/128/Tout%20Oublier%20-%20Angele_%20Romeo%20Elvis.mp3
Jalousie,Angèle,https://chiasenhac.vn/mp3/angele/jalousie-tsvws7mcq94t8v.html,https://data20.chiasenhac.com/downloads/2089/1/2088735-137767e9/32/Jalousie%20-%20Angele.m4a,https://data20.chiasenhac.com/downloads/2089/1/2088735-137767e9/128/Jalousie%20-%20Angele.mp3
Balance Ton Quoi,Angèle,https://chiasenhac.vn/mp3/angele/balance-ton-quoi-tsvws7mdq94t8m.html,https://data20.chiasenhac.com/downloads/2089/1/2088734-e4162f38/32/Balance%20Ton%20Quoi%20-%20Angele.m4a,https://data20.chiasenhac.com/downloads/2089/1/2088734-e4162f38/128/Balance%20Ton%20Quoi%20-%20Angele.mp3
La Thune,Angèle,https://chiasenhac.vn/mp3/angele/la-thune-tsvws7mtq94t8f.html,https://data20.chiasenhac.com/downloads/2089/1/2088732-1b7c3dfa/32/La%20Thune%20-%20Angele.m4a,https://data20.chiasenhac.com/downloads/2089/1/2088732-1b7c3dfa/128/La%20Thune%20-%20Angele.mp3
J'entends,Angèle,https://chiasenhac.vn/mp3/angele/j039entends-tsvws7w0q94t9n.html,https://data20.chiasenhac.com/downloads/2089/1/2088731-852bcf5e/32/J_entends%20-%20Angele.m4a,https://data20.chiasenhac.com/downloads/2089/1/2088731-852bcf5e/128/J_entends%20-%20Angele.mp3
Que Du Love,Angèle; Kiddy Smile,https://chiasenhac.vn/mp3/angele-kiddy-smile/que-du-love-tsvws7wzq94t91.html,https://data20.chiasenhac.com/downloads/2089/1/2088730-c8e85c9b/32/Que%20Du%20Love%20-%20Angele_%20Kiddy%20Smile.m4a,https://data20.chiasenhac.com/downloads/2089/1/2088730-c8e85c9b/128/Que%20Du%20Love%20-%20Angele_%20Kiddy%20Smile.mp3
Insomnies,Angèle,https://chiasenhac.vn/mp3/angele/insomnies-tsvws7wvq94t92.html,https://data20.chiasenhac.com/downloads/2089/1/2088729-2c7e1ae1/32/Insomnies%20-%20Angele.m4a,https://data20.chiasenhac.com/downloads/2089/1/2088729-2c7e1ae1/128/Insomnies%20-%20Angele.mp3
Tu Me Regardes,Angèle,https://chiasenhac.vn/mp3/angele/tu-me-regardes-tsvws7w3q94t9w.html,https://data20.chiasenhac.com/downloads/2089/1/2088728-010b23cb/32/Tu%20Me%20Regardes%20-%20Angele.m4a,https://data20.chiasenhac.com/downloads/2089/1/2088728-010b23cb/128/Tu%20Me%20Regardes%20-%20Angele.mp3
Oui Ou Non,Angèle,https://chiasenhac.vn/mp3/angele/oui-ou-non-tsvws7wsq94t94.html,https://data20.chiasenhac.com/downloads/2089/1/2088727-5962a945/32/Oui%20Ou%20Non%20-%20Angele.m4a,https://data20.chiasenhac.com/downloads/2089/1/2088727-5962a945/128/Oui%20Ou%20Non%20-%20Angele.mp3
Perdus,Angèle,https://chiasenhac.vn/mp3/angele/perdus-tsvws7w5q94t9h.html,https://data20.chiasenhac.com/downloads/2089/1/2088726-40051f70/32/Perdus%20-%20Angele.m4a,https://data20.chiasenhac.com/downloads/2089/1/2088726-40051f70/128/Perdus%20-%20Angele.mp3
5 minutes avec toi,Amir,https://chiasenhac.vn/mp3/amir/5-minutes-avec-toi-tsvw50v5q9hn2h.html,https://data20.chiasenhac.com/downloads/2087/1/2086534-d8f9b933/32/5%20minutes%20avec%20toi%20-%20Amir.m4a,https://data20.chiasenhac.com/downloads/2087/1/2086534-d8f9b933/128/5%20minutes%20avec%20toi%20-%20Amir.mp3
Sans toi,47ter,https://chiasenhac.vn/mp3/47ter/sans-toi-tsvw50tvq9hnf2.html,https://data20.chiasenhac.com/downloads/2087/1/2086329-2c92f37e/32/Sans%20toi%20-%2047ter.m4a,https://data20.chiasenhac.com/downloads/2087/1/2086329-2c92f37e/128/Sans%20toi%20-%2047ter.mp3
Côte Ouest,47ter,https://chiasenhac.vn/mp3/47ter/cote-ouest-tsvw5z3vq9h1w2.html,https://data20.chiasenhac.com/downloads/2087/1/2086265-9063f4cd/32/Cote%20Ouest%20-%2047ter.m4a,https://data20.chiasenhac.com/downloads/2087/1/2086265-9063f4cd/128/Cote%20Ouest%20-%2047ter.mp3
Tình Yêu Ôi Tình Yêu,vtphung,https://chiasenhac.vn/mp3/vtphung/tinh-yeu-oi-tinh-yeu-tsvw5vrtq9h2af.html,https://data20.chiasenhac.com/downloads/2086/1/2085884-44c24417/32/Tinh%20Yeu%20Oi%20Tinh%20Yeu%20-%20vtphung.m4a,https://data20.chiasenhac.com/downloads/2086/1/2085884-44c24417/128/Tinh%20Yeu%20Oi%20Tinh%20Yeu%20-%20vtphung.mp3
Espace-Temps,Helioss,https://chiasenhac.vn/mp3/helioss/espace-temps-tsvw63q7q9kwet.html,https://data20.chiasenhac.com/downloads/2082/1/2081476-4bb5c01e/32/Espace-Temps%20-%20Helioss.m4a,https://data20.chiasenhac.com/downloads/2082/1/2081476-4bb5c01e/128/Espace-Temps%20-%20Helioss.mp3
Coupables,Helioss,https://chiasenhac.vn/mp3/helioss/coupables-tsvw63tzq9kwf1.html,https://data20.chiasenhac.com/downloads/2082/1/2081466-f509d9ff/32/Coupables%20-%20Helioss.m4a,https://data20.chiasenhac.com/downloads/2082/1/2081466-f509d9ff/128/Coupables%20-%20Helioss.mp3
Dernière Nuit,Helioss,https://chiasenhac.vn/mp3/helioss/derniere-nuit-tsvw63twq9kwf9.html,https://data20.chiasenhac.com/downloads/2082/1/2081458-ab17ed03/32/Derniere%20Nuit%20-%20Helioss.m4a,https://data20.chiasenhac.com/downloads/2082/1/2081458-ab17ed03/128/Derniere%20Nuit%20-%20Helioss.mp3
Devenir Le Soleil,Helioss,https://chiasenhac.vn/mp3/helioss/devenir-le-soleil-tsvw63tqq9kwfe.html,https://data20.chiasenhac.com/downloads/2082/1/2081453-e126ed8d/32/Devenir%20Le%20Soleil%20-%20Helioss.m4a,https://data20.chiasenhac.com/downloads/2082/1/2081453-e126ed8d/128/Devenir%20Le%20Soleil%20-%20Helioss.mp3
...Et dieu se tut,Helioss,https://chiasenhac.vn/mp3/helioss/et-dieu-se-tut-tsvw6s06q9k4nk.html,https://data20.chiasenhac.com/downloads/2082/1/2081445-4456d28b/32/Et%20dieu%20se%20tut%20-%20Helioss.m4a,https://data20.chiasenhac.com/downloads/2082/1/2081445-4456d28b/128/Et%20dieu%20se%20tut%20-%20Helioss.mp3
