Title,Artist,Link bài hát,Link .m4a,Link .mp3
You Right (Extended),Doja Cat; The Weeknd,https://chiasenhac.vn/mp3/doja-cat-the-weeknd/you-right-extended-tsv7qbzdqteq1m.html,https://data.chiasenhac.com/down2/2178/3/2177934-f7998d77/32/You%20Right%20Extended_%20-%20Doja%20Cat_%20The%20Week.m4a,https://data.chiasenhac.com/down2/2178/3/2177934-f7998d77/128/You%20Right%20Extended_%20-%20Doja%20Cat_%20The%20Week.mp3
send my love,Adele,https://chiasenhac.vn/mp3/adele/send-my-love-tsvwcmw5q9v89h.html,https://data20.chiasenhac.com/downloads/2056/3/2055702-28d55138/32/send%20my%20love%20-%20Adele.m4a,https://data20.chiasenhac.com/downloads/2056/3/2055702-28d55138/128/send%20my%20love%20-%20Adele.mp3
Centuries,Fall Out Boy,https://chiasenhac.vn/mp3/fall-out-boy/centuries-ts3s7vssq4t244.html,https://data01.chiasenhac.com/downloads/1357/3/1356903-b8c09421/32/Centuries%20-%20Fall%20Out%20Boy.m4a,https://data01.chiasenhac.com/downloads/1357/3/1356903-b8c09421/128/Centuries%20-%20Fall%20Out%20Boy.mp3
We Are The World,Usa For Africa,https://chiasenhac.vn/mp3/usa-for-africa/we-are-the-world-ts3wdrc0q9mavn.html,https://data51.chiasenhac.com/downloads/1003/3/1002475-67e597a5/32/We%20Are%20The%20World%20-%20Usa%20For%20Africa.m4a,https://data51.chiasenhac.com/downloads/1003/3/1002475-67e597a5/128/We%20Are%20The%20World%20-%20Usa%20For%20Africa.mp3
You Are The Reason,Calum Scott,https://chiasenhac.vn/mp3/calum-scott/you-are-the-reason-tsvcqdv0qvem2n.html,https://data00.chiasenhac.com/downloads/1850/3/1849739-aa93fccd/32/You%20Are%20The%20Reason%20-%20Calum%20Scott.m4a,https://data00.chiasenhac.com/downloads/1850/3/1849739-aa93fccd/128/You%20Are%20The%20Reason%20-%20Calum%20Scott.mp3
Say You Say Me,Lionel Richie,https://chiasenhac.vn/mp3/lionel-richie/say-you-say-me-ts3mb0vtq8qn2f.html,https://data53.chiasenhac.com/downloads/1079/3/1078908-f95f95a1/32/Say%20You%20Say%20Me%20-%20Lionel%20Richie.m4a,https://data53.chiasenhac.com/downloads/1079/3/1078908-f95f95a1/128/Say%20You%20Say%20Me%20-%20Lionel%20Richie.mp3
Darkside,Alan Walker; Tomine Harket; Au/Ra,https://chiasenhac.vn/mp3/alan-walker-tomine-harket-aura/darkside-tsvbrzmmqqa188.html,https://data34.chiasenhac.com/downloads/1935/3/1934627-8ebaa77c/32/Darkside%20-%20Alan%20Walker_%20Tomine%20Harket_%20A.m4a,https://data34.chiasenhac.com/downloads/1935/3/1934627-8ebaa77c/128/Darkside%20-%20Alan%20Walker_%20Tomine%20Harket_%20A.mp3
The Feels (YVES V Remix),Twice,https://chiasenhac.vn/mp3/twice/the-feels-yves-v-remix-tsv7wbqcqt9qev.html,https://data25.chiasenhac.com/download2/2199/3/2198207-8dd2cef7/32/The%20Feels%20YVES%20V%20Remix_%20-%20Twice.m4a,https://data25.chiasenhac.com/download2/2199/3/2198207-8dd2cef7/128/The%20Feels%20YVES%20V%20Remix_%20-%20Twice.mp3
Why Not Me,Enrique Iglesias,https://chiasenhac.vn/mp3/enrique-iglesias/why-not-me-ts3wd55dq9mhhm.html,https://data51.chiasenhac.com/downloads/1004/3/1003854-63e99a29/32/Why%20Not%20Me%20-%20Enrique%20Iglesias.m4a,https://data51.chiasenhac.com/downloads/1004/3/1003854-63e99a29/128/Why%20Not%20Me%20-%20Enrique%20Iglesias.mp3
Yummy,Justin Bieber,https://chiasenhac.vn/mp3/justin-bieber/yummy-tsvwc63zq9vkw1.html,https://data20.chiasenhac.com/downloads/2057/3/2056314-259b223e/32/Yummy%20-%20Justin%20Bieber.m4a,https://data20.chiasenhac.com/downloads/2057/3/2056314-259b223e/128/Yummy%20-%20Justin%20Bieber.mp3
Little Do You Know,Alex; Sierra,https://chiasenhac.vn/mp3/alex-sierra/little-do-you-know-tsvrq5d7qaehmt.html,https://data33.chiasenhac.com/downloads/1983/3/1982676-f653eee3/32/Little%20Do%20You%20Know%20-%20Alex_%20Sierra.m4a,https://data33.chiasenhac.com/downloads/1983/3/1982676-f653eee3/128/Little%20Do%20You%20Know%20-%20Alex_%20Sierra.mp3
Je Ne T'aime Plus,Elvis Phương,https://chiasenhac.vn/mp3/elvis-phuong/je-ne-taime-plus-ts3wc3mbq9vw8q.html,https://data51.chiasenhac.com/downloads/1009/3/1008416-b83d2555/32/Je%20Ne%20T_aime%20Plus%20-%20Elvis%20Phuong.m4a,https://data51.chiasenhac.com/downloads/1009/3/1008416-b83d2555/128/Je%20Ne%20T_aime%20Plus%20-%20Elvis%20Phuong.mp3
Always Remember Us This Way,Lady Gaga; Bradley Cooper,https://chiasenhac.vn/mp3/lady-gaga-bradley-cooper/always-remember-us-this-way-tsvb3qdvqqwem2.html,https://data35.chiasenhac.com/downloads/1960/3/1959897-843d55d4/32/Always%20Remember%20Us%20This%20Way%20-%20Lady%20Gaga_.m4a,https://data35.chiasenhac.com/downloads/1960/3/1959897-843d55d4/128/Always%20Remember%20Us%20This%20Way%20-%20Lady%20Gaga_.mp3
Shallow,Lady Gaga; Bradley Cooper,https://chiasenhac.vn/mp3/lady-gaga-bradley-cooper/shallow-tsvbs76sqq4tk4.html,https://data35.chiasenhac.com/downloads/1958/3/1957703-c4c239d4/32/Shallow%20-%20Lady%20Gaga_%20Bradley%20Cooper.m4a,https://data35.chiasenhac.com/downloads/1958/3/1957703-c4c239d4/128/Shallow%20-%20Lady%20Gaga_%20Bradley%20Cooper.mp3
Hold On,Justin Bieber,https://chiasenhac.vn/mp3/justin-bieber/hold-on-tsvm3q5tq8wehf.html,https://data17.chiasenhac.com/downloads/2157/3/2156620-a4ead374/32/Hold%20On%20-%20Justin%20Bieber.m4a,https://data17.chiasenhac.com/downloads/2157/3/2156620-a4ead374/128/Hold%20On%20-%20Justin%20Bieber.mp3
East Of Eden,Zella Day,https://chiasenhac.vn/mp3/zella-day/east-of-eden-ts3vv75sq22th4.html,https://data04.chiasenhac.com/downloads/1508/3/1507159-b2a8caa8/32/East%20Of%20Eden%20-%20Zella%20Day.m4a,https://data04.chiasenhac.com/downloads/1508/3/1507159-b2a8caa8/128/East%20Of%20Eden%20-%20Zella%20Day.mp3
Venus,Bananarama,https://chiasenhac.vn/mp3/bananarama/venus-ts3wcdqtq9vmef.html,https://data51.chiasenhac.com/downloads/1006/3/1005756-d70bc3cc/32/Venus%20-%20Bananarama.m4a,https://data51.chiasenhac.com/downloads/1006/3/1005756-d70bc3cc/128/Venus%20-%20Bananarama.mp3
Past Lives,BØRNS,https://chiasenhac.vn/mp3/brns/past-lives-tsvtqvv6qfe22k.html,https://data05.chiasenhac.com/downloads/1656/3/1655941-72a70685/32/Past%20Lives%20-%20BORNS.m4a,https://data05.chiasenhac.com/downloads/1656/3/1655941-72a70685/128/Past%20Lives%20-%20BORNS.mp3
Take My Breath Away,Berlin,https://chiasenhac.vn/mp3/berlin/take-my-breath-away-ts3wrtwcq9af9v.html,https://data51.chiasenhac.com/downloads/1014/3/1013519-7a726a5e/32/Take%20My%20Breath%20Away%20-%20Berlin.m4a,https://data51.chiasenhac.com/downloads/1014/3/1013519-7a726a5e/128/Take%20My%20Breath%20Away%20-%20Berlin.mp3
Sweet But Psycho,Ava Max,https://chiasenhac.vn/mp3/ava-max/sweet-but-psycho-tsvrtd7dqafmtm.html,https://data31.chiasenhac.com/downloads/1977/3/1976622-3b4753de/32/Sweet%20But%20Psycho%20-%20Ava%20Max.m4a,https://data31.chiasenhac.com/downloads/1977/3/1976622-3b4753de/128/Sweet%20But%20Psycho%20-%20Ava%20Max.mp3
Head Above Water,Avril Lavigne,https://chiasenhac.vn/mp3/avril-lavigne/head-above-water-tsvb53c5qqhwvh.html,https://data35.chiasenhac.com/downloads/1955/3/1954534-8451ac35/32/Head%20Above%20Water%20-%20Avril%20Lavigne.m4a,https://data35.chiasenhac.com/downloads/1955/3/1954534-8451ac35/128/Head%20Above%20Water%20-%20Avril%20Lavigne.mp3
The Final Countdown,Europe,https://chiasenhac.vn/mp3/europe/the-final-countdown-ts3wc6r3q9vkaw.html,https://data51.chiasenhac.com/downloads/1008/3/1007624-b1052c2a/32/The%20Final%20Countdown%20-%20Europe.m4a,https://data51.chiasenhac.com/downloads/1008/3/1007624-b1052c2a/128/The%20Final%20Countdown%20-%20Europe.mp3
The Feels,Twice,https://chiasenhac.vn/mp3/twice/the-feels-tsv7wbqqqt9qee.html,https://data25.chiasenhac.com/download2/2199/3/2198205-c1b7ec90/32/The%20Feels%20-%20Twice.m4a,https://data25.chiasenhac.com/download2/2199/3/2198205-c1b7ec90/128/The%20Feels%20-%20Twice.mp3
Leave A Light On,Tom Walker,https://chiasenhac.vn/mp3/tom-walker/leave-a-light-on-tsvdv3zqqm2w1e.html,https://data00.chiasenhac.com/downloads/1836/3/1835917-04bdbc7f/32/Leave%20A%20Light%20On%20-%20Tom%20Walker.m4a,https://data00.chiasenhac.com/downloads/1836/3/1835917-04bdbc7f/128/Leave%20A%20Light%20On%20-%20Tom%20Walker.mp3
Cheap Thrills,Sia,https://chiasenhac.vn/mp3/sia/cheap-thrills-ts30bw6sqnq9k4.html,https://data2.chiasenhac.com/stream2/1601/3/1600839-958173c0/32/Cheap%20Thrills%20-%20Sia.m4a,https://data2.chiasenhac.com/stream2/1601/3/1600839-958173c0/128/Cheap%20Thrills%20-%20Sia.mp3
Ice Cream,BlackPink;  Selena Gomez,https://chiasenhac.vn/mp3/blackpink-selena-gomez/ice-cream-tsvmqmvbq8e82q.html,https://data3.chiasenhac.com/downloads/2114/3/2113152-b38bc6ff/32/Ice%20Cream%20-%20BlackPink_%20Selena%20Gomez.m4a,https://data3.chiasenhac.com/downloads/2114/3/2113152-b38bc6ff/128/Ice%20Cream%20-%20BlackPink_%20Selena%20Gomez.mp3
Falling,Why Don't We,https://chiasenhac.vn/mp3/why-dont-we/falling-tsvb6r03qqkanw.html,https://data34.chiasenhac.com/downloads/1949/3/1948840-33091379/32/Falling%20-%20Why%20Don_t%20We.m4a,https://data34.chiasenhac.com/downloads/1949/3/1948840-33091379/128/Falling%20-%20Why%20Don_t%20We.mp3
Walk Like An Egyptian,Bangles,https://chiasenhac.vn/mp3/bangles/walk-like-an-egyptian-ts3wz5m3q91h8w.html,https://data52.chiasenhac.com/downloads/1053/3/1052968-ae2bdc43/32/Walk%20Like%20An%20Egyptian%20-%20Bangles.m4a,https://data52.chiasenhac.com/downloads/1053/3/1052968-ae2bdc43/128/Walk%20Like%20An%20Egyptian%20-%20Bangles.mp3
Wouldn't Change A Thing,Illenium;  Thirty Seconds To Mars,https://chiasenhac.vn/mp3/illenium-thirty-seconds-to-mars/wouldn039t-change-a-thing-tsv7mtqmqt8fe8.html,https://data25.chiasenhac.com/download2/2202/3/2201283-bf83a344/32/Wouldn_t%20Change%20A%20Thing%20-%20Illenium_%20Thir.m4a,https://data25.chiasenhac.com/download2/2202/3/2201283-bf83a344/128/Wouldn_t%20Change%20A%20Thing%20-%20Illenium_%20Thir.mp3
Counting Stars,OneRepublic,https://chiasenhac.vn/mp3/onerepublic/counting-stars-ts3mbcc3q8qvvw.html,https://data53.chiasenhac.com/downloads/1076/3/1075688-478e42a7/32/Counting%20Stars%20-%20OneRepublic.m4a,https://data53.chiasenhac.com/downloads/1076/3/1075688-478e42a7/128/Counting%20Stars%20-%20OneRepublic.mp3
Let Somebody Go,Coldplay; Selena Gomez,https://chiasenhac.vn/mp3/coldplay-selena-gomez/let-somebody-go-tsv7mtqvqt8fe2.html,https://data25.chiasenhac.com/download2/2202/3/2201289-895e4a06/32/Let%20Somebody%20Go%20-%20Coldplay_%20Selena%20Gomez.m4a,https://data25.chiasenhac.com/download2/2202/3/2201289-895e4a06/128/Let%20Somebody%20Go%20-%20Coldplay_%20Selena%20Gomez.mp3
Señorita,Shawn Mendes; Camila Cabello,https://chiasenhac.vn/mp3/shawn-mendescamila-cabello/seorita-tsvr5707qahtnt.html,https://data19.chiasenhac.com/downloads/2020/3/2019236-b51de825/32/Senorita%20-%20Shawn%20Mendes_%20Camila%20Cabello.m4a,https://data19.chiasenhac.com/downloads/2020/3/2019236-b51de825/128/Senorita%20-%20Shawn%20Mendes_%20Camila%20Cabello.mp3
Bonnie & Clyde,Yuqi ((G)I-DLE),https://chiasenhac.vn/mp3/yuqi-gi-dle/bonnie-clyde-tsvm07q6q8ntek.html,https://data.chiasenhac.com/down2/2171/3/2170565-4b584f30/32/Bonnie%20Clyde%20-%20Yuqi%20G_I-DLE_.m4a,https://data.chiasenhac.com/down2/2171/3/2170565-4b584f30/128/Bonnie%20Clyde%20-%20Yuqi%20G_I-DLE_.mp3
Slow Dancing In The Dark,Joji,https://chiasenhac.vn/mp3/joji/slow-dancing-in-the-dark-tsvb5ms6qqh84k.html,https://data35.chiasenhac.com/downloads/1954/3/1953381-6ce0e25f/32/Slow%20Dancing%20In%20The%20Dark%20-%20Joji.m4a,https://data35.chiasenhac.com/downloads/1954/3/1953381-6ce0e25f/128/Slow%20Dancing%20In%20The%20Dark%20-%20Joji.mp3
Believer,Imagine Dragons,https://chiasenhac.vn/mp3/imagine-dragons/believer-tsvq3qwvqewe92.html,https://data3.chiasenhac.com/downloads/1764/3/1763353-3df8fa7c/32/Believer%20-%20Imagine%20Dragons.m4a,https://data3.chiasenhac.com/downloads/1764/3/1763353-3df8fa7c/128/Believer%20-%20Imagine%20Dragons.mp3
Rap God,Eminem,https://chiasenhac.vn/mp3/eminem/rap-god-ts37ws36qt94wk.html,https://data56.chiasenhac.com/downloads/1152/3/1151605-618f117b/32/Rap%20God%20-%20Eminem.m4a,https://data56.chiasenhac.com/downloads/1152/3/1151605-618f117b/128/Rap%20God%20-%20Eminem.mp3
Body,Megan Thee Stallion,https://chiasenhac.vn/mp3/megan-thee-stallion/body-tsvmwwrqq899ae.html,https://data3.chiasenhac.com/downloads/2134/3/2133245-9b1bd0f1/32/Body%20-%20Megan%20Thee%20Stallion.m4a,https://data3.chiasenhac.com/downloads/2134/3/2133245-9b1bd0f1/128/Body%20-%20Megan%20Thee%20Stallion.mp3
La Isla Bonita,Madonna,https://chiasenhac.vn/mp3/madonna/la-isla-bonita-ts37qtqtqtefef.html,https://data55.chiasenhac.com/downloads/1129/3/1128124-74dc3710/32/La%20Isla%20Bonita%20-%20Madonna.m4a,https://data55.chiasenhac.com/downloads/1129/3/1128124-74dc3710/128/La%20Isla%20Bonita%20-%20Madonna.mp3
WAP,Cardi B; Megan Thee Stallion,https://chiasenhac.vn/mp3/cardi-b-megan-thee-stallion/wap-tsvmtdddq8fmmm.html,https://data3.chiasenhac.com/downloads/2108/3/2107598-f0b74729/32/WAP%20-%20Cardi%20B_%20Megan%20Thee%20Stallion.m4a,https://data3.chiasenhac.com/downloads/2108/3/2107598-f0b74729/128/WAP%20-%20Cardi%20B_%20Megan%20Thee%20Stallion.mp3
Gangsta,Kehlani,https://chiasenhac.vn/mp3/kehlani/gangsta-tsvt3753qfwthw.html,https://data2.chiasenhac.com/stream2/1700/3/1699672-90608e8a/32/Gangsta%20-%20Kehlani.m4a,https://data2.chiasenhac.com/stream2/1700/3/1699672-90608e8a/128/Gangsta%20-%20Kehlani.mp3
Havana,Camilla Cabello;  Young Thug,https://chiasenhac.vn/mp3/camilla-cabello-young-thug/havana-tsvw6qdmq9kem8.html,https://data20.chiasenhac.com/downloads/2079/3/2078675-7f3a461e/32/Havana%20-%20Camilla%20Cabello_%20Young%20Thug.m4a,https://data20.chiasenhac.com/downloads/2079/3/2078675-7f3a461e/128/Havana%20-%20Camilla%20Cabello_%20Young%20Thug.mp3
How I Need You,Bad Boys Blue,https://chiasenhac.vn/mp3/bad-boys-blue/how-i-need-you-ts360mvrqkn82a.html,https://data59.chiasenhac.com/downloads/1253/3/1252993-e495c8de/32/How%20I%20Need%20You%20-%20Bad%20Boys%20Blue.m4a,https://data59.chiasenhac.com/downloads/1253/3/1252993-e495c8de/128/How%20I%20Need%20You%20-%20Bad%20Boys%20Blue.mp3
OK,Robin Schulz; James Blunt,https://chiasenhac.vn/mp3/robin-schulz-james-blunt/ok-tsvddr07qmmant.html,https://data3.chiasenhac.com/downloads/1790/3/1789092-39ca69f5/32/OK%20-%20Robin%20Schulz_%20James%20Blunt.m4a,https://data3.chiasenhac.com/downloads/1790/3/1789092-39ca69f5/128/OK%20-%20Robin%20Schulz_%20James%20Blunt.mp3
Industry Baby,Lil Nas X; Jack Harlow,https://chiasenhac.vn/mp3/lil-nas-x-jack-harlow/industry-baby-tsv7dr0wqtman9.html,https://data.chiasenhac.com/down2/2183/3/2182306-6ca2c418/32/Industry%20Baby%20-%20Lil%20Nas%20X_%20Jack%20Harlow.m4a,https://data.chiasenhac.com/down2/2183/3/2182306-6ca2c418/128/Industry%20Baby%20-%20Lil%20Nas%20X_%20Jack%20Harlow.mp3
At My Worst,Pink Sweat$,https://chiasenhac.vn/mp3/pink-sweat/at-my-worst-tsvmr5qdq8ahem.html,https://data3.chiasenhac.com/downloads/2131/3/2130110-c04169ea/32/At%20My%20Worst%20-%20Pink%20Sweat_.m4a,https://data3.chiasenhac.com/downloads/2131/3/2130110-c04169ea/128/At%20My%20Worst%20-%20Pink%20Sweat_.mp3
Locked Out Of Heaven,Bruno Mars,https://chiasenhac.vn/mp3/bruno-mars/locked-out-of-heaven-ts3ws300q94wnn.html,https://data52.chiasenhac.com/downloads/1042/3/1041323-67be0b77/32/Locked%20Out%20Of%20Heaven%20-%20Bruno%20Mars.m4a,https://data52.chiasenhac.com/downloads/1042/3/1041323-67be0b77/128/Locked%20Out%20Of%20Heaven%20-%20Bruno%20Mars.mp3
Creep,Radiohead,https://chiasenhac.vn/mp3/radiohead/creep-ts3wc7mdq9vt8m.html,https://data51.chiasenhac.com/downloads/1008/3/1007390-a0c2473d/32/Creep%20-%20Radiohead.m4a,https://data51.chiasenhac.com/downloads/1008/3/1007390-a0c2473d/128/Creep%20-%20Radiohead.mp3
Leave The Door Open,Bruno Mars; Anderson .Paak; Silk Sonic,https://chiasenhac.vn/mp3/bruno-mars-anderson-paak-silk-sonic/leave-the-door-open-tsvm3q5qq8wehe.html,https://data17.chiasenhac.com/downloads/2157/3/2156621-dcc0b22a/32/Leave%20The%20Door%20Open%20-%20Bruno%20Mars_%20Anders.m4a,https://data17.chiasenhac.com/downloads/2157/3/2156621-dcc0b22a/128/Leave%20The%20Door%20Open%20-%20Bruno%20Mars_%20Anders.mp3
Treasure,Bruno Mars,https://chiasenhac.vn/mp3/bruno-mars/treasure-ts3v63dqq2kwme.html,https://data04.chiasenhac.com/downloads/1492/3/1491661-04c7323a/32/Treasure%20-%20Bruno%20Mars.m4a,https://data04.chiasenhac.com/downloads/1492/3/1491661-04c7323a/128/Treasure%20-%20Bruno%20Mars.mp3
O Holy Night,Jackie Evancho,https://chiasenhac.vn/mp3/jackie-evancho/o-holy-night-ts3m65rzq8kha1.html,https://data54.chiasenhac.com/downloads/1098/3/1097994-c8e30686/32/O%20Holy%20Night%20-%20Jackie%20Evancho.m4a,https://data54.chiasenhac.com/downloads/1098/3/1097994-c8e30686/128/O%20Holy%20Night%20-%20Jackie%20Evancho.mp3
Sugar,Robin Schulz; Francesco Yates,https://chiasenhac.vn/mp3/robin-schulz-francesco-yates/sugar-ts3zqmcrq1e8va.html,https://data04.chiasenhac.com/downloads/1524/3/1523169-4e614d39/32/Sugar%20-%20Robin%20Schulz_%20Francesco%20Yates.m4a,https://data04.chiasenhac.com/downloads/1524/3/1523169-4e614d39/128/Sugar%20-%20Robin%20Schulz_%20Francesco%20Yates.mp3
Casablanca,Bertie Higgins,https://chiasenhac.vn/mp3/bertie-higgins/casablanca-tsvdvw76qm29tk.html,https://data00.chiasenhac.com/downloads/1835/3/1834293-cb6c45f7/32/Casablanca%20-%20Bertie%20Higgins.m4a,https://data00.chiasenhac.com/downloads/1835/3/1834293-cb6c45f7/128/Casablanca%20-%20Bertie%20Higgins.mp3
There For You,Martin Garrix; Troye Sivan,https://chiasenhac.vn/mp3/martin-garrix-troye-sivan/there-for-you-tsvdd530qmmhwn.html,https://data3.chiasenhac.com/downloads/1791/3/1790331-70ee696d/32/There%20For%20You%20-%20Martin%20Garrix_%20Troye%20Siv.m4a,https://data3.chiasenhac.com/downloads/1791/3/1790331-70ee696d/128/There%20For%20You%20-%20Martin%20Garrix_%20Troye%20Siv.mp3
Permission To Dance (R&B Remix),BTS,https://chiasenhac.vn/mp3/bts/permission-to-dance-rb-remix-tsv7dww6qtm99k.html,https://data.chiasenhac.com/down2/2183/3/2182421-5df01d0e/32/Permission%20To%20Dance%20R_B%20Remix_%20-%20BTS.m4a,https://data.chiasenhac.com/down2/2183/3/2182421-5df01d0e/128/Permission%20To%20Dance%20R_B%20Remix_%20-%20BTS.mp3
Uptown Funk,Mark Ronson; Bruno Mars,https://chiasenhac.vn/mp3/mark-ronson-bruno-mars/uptown-funk-ts33v5trqw2hfa.html,https://data26.chiasenhac.com/downloads/1442/3/1441969-5b93278b/32/Uptown%20Funk%20-%20Mark%20Ronson_%20Bruno%20Mars.m4a,https://data26.chiasenhac.com/downloads/1442/3/1441969-5b93278b/128/Uptown%20Funk%20-%20Mark%20Ronson_%20Bruno%20Mars.mp3
Shape of You,J.Fla,https://chiasenhac.vn/mp3/jfla/shape-of-you-tsvdw6dtqm9kmf.html,https://data3.chiasenhac.com/downloads/1807/3/1806284-3d7e3e5a/32/Shape%20of%20You%20-%20J_Fla.m4a,https://data3.chiasenhac.com/downloads/1807/3/1806284-3d7e3e5a/128/Shape%20of%20You%20-%20J_Fla.mp3
Radio Love,Lucas Estrada; Pawl; NEIMY,https://chiasenhac.vn/mp3/lucas-estrada-pawl-neimy/radio-love-tsvwtrtmq9faf8.html,https://data19.chiasenhac.com/downloads/2043/3/2042803-5d38aaef/32/Radio%20Love%20-%20Lucas%20Estrada_%20Pawl_%20NEIMY.m4a,https://data19.chiasenhac.com/downloads/2043/3/2042803-5d38aaef/128/Radio%20Love%20-%20Lucas%20Estrada_%20Pawl_%20NEIMY.mp3
Where Are Ü Now,Skrillex; Diplo; Justin Bieber,https://chiasenhac.vn/mp3/skrillex-diplo-justin-bieber/where-are-now-ts3vdswbq2m49q.html,https://data16.chiasenhac.com/downloads/1463/3/1462800-41aed403/32/Where%20Are%20U%20Now%20-%20Skrillex_%20Diplo_%20Justi.m4a,https://data16.chiasenhac.com/downloads/1463/3/1462800-41aed403/128/Where%20Are%20U%20Now%20-%20Skrillex_%20Diplo_%20Justi.mp3
Titanium,David Guetta; Sia,https://chiasenhac.vn/mp3/david-guetta-sia/titanium-ts3wzs37q914wt.html,https://data52.chiasenhac.com/downloads/1054/3/1053300-4d74960f/32/Titanium%20-%20David%20Guetta_%20Sia.m4a,https://data52.chiasenhac.com/downloads/1054/3/1053300-4d74960f/128/Titanium%20-%20David%20Guetta_%20Sia.mp3
Nevada,Vicetone; Cozi Zuehlsdorff,https://chiasenhac.vn/mp3/vicetone-cozi-zuehlsdorff/nevada-tsvtmsw3qf849w.html,https://data05.chiasenhac.com/downloads/1680/3/1679896-61e405b7/32/Nevada%20-%20Vicetone_%20Cozi%20Zuehlsdorff.m4a,https://data05.chiasenhac.com/downloads/1680/3/1679896-61e405b7/128/Nevada%20-%20Vicetone_%20Cozi%20Zuehlsdorff.mp3
Send It,Austin Mahone; Rich Homie Quan,https://chiasenhac.vn/mp3/austin-mahone-rich-homie-quan/send-it-tsvtv0cqqf2nve.html,https://data2.chiasenhac.com/stream2/1706/3/1705437-bd0a3284/32/Send%20It%20-%20Austin%20Mahone_%20Rich%20Homie%20Quan.m4a,https://data2.chiasenhac.com/stream2/1706/3/1705437-bd0a3284/128/Send%20It%20-%20Austin%20Mahone_%20Rich%20Homie%20Quan.mp3
Silent Night,Jackie Evancho,https://chiasenhac.vn/mp3/jackie-evancho/silent-night-ts3m65r3q8khaw.html,https://data54.chiasenhac.com/downloads/1098/3/1097992-1e1a2d7c/32/Silent%20Night%20-%20Jackie%20Evancho.m4a,https://data54.chiasenhac.com/downloads/1098/3/1097992-1e1a2d7c/128/Silent%20Night%20-%20Jackie%20Evancho.mp3
Dessert,Dawin,https://chiasenhac.vn/mp3/dawin/dessert-ts3z50mtq1hn8f.html,https://data23.chiasenhac.com/downloads/1563/3/1562140-1d7c5f22/32/Dessert%20-%20Dawin.m4a,https://data23.chiasenhac.com/downloads/1563/3/1562140-1d7c5f22/128/Dessert%20-%20Dawin.mp3
Set Fire To The Rain,Adele,https://chiasenhac.vn/mp3/adele/set-fire-to-the-rain-ts3wddcbq9mmvq.html,https://data51.chiasenhac.com/downloads/1002/3/1001696-e5038452/32/Set%20Fire%20To%20The%20Rain%20-%20Adele.m4a,https://data51.chiasenhac.com/downloads/1002/3/1001696-e5038452/128/Set%20Fire%20To%20The%20Rain%20-%20Adele.mp3
Roar,Katy Perry,https://chiasenhac.vn/mp3/katy-perry/roar-ts37tqv0qtfe2n.html,https://data55.chiasenhac.com/downloads/1125/3/1124491-57e9f5c1/32/Roar%20-%20Katy%20Perry.m4a,https://data55.chiasenhac.com/downloads/1125/3/1124491-57e9f5c1/128/Roar%20-%20Katy%20Perry.mp3
Cradles,Sub Urban,https://chiasenhac.vn/mp3/sub-urban/cradles-tsvrcwr5qav9ah.html,https://data33.chiasenhac.com/downloads/1990/3/1989894-e46da546/32/Cradles%20-%20Sub%20Urban.m4a,https://data33.chiasenhac.com/downloads/1990/3/1989894-e46da546/128/Cradles%20-%20Sub%20Urban.mp3
Back To Me,KSHMR; Crossnaders; Micky Blue,https://chiasenhac.vn/mp3/kshmr-crossnaders-micky-blue/back-to-me-tsvqz6s5qe1k4h.html,https://data3.chiasenhac.com/downloads/1774/3/1773670-c77a4386/32/Back%20To%20Me%20-%20KSHMR_%20Crossnaders_%20Micky%20B.m4a,https://data3.chiasenhac.com/downloads/1774/3/1773670-c77a4386/128/Back%20To%20Me%20-%20KSHMR_%20Crossnaders_%20Micky%20B.mp3
Natural,Imagine Dragons,https://chiasenhac.vn/mp3/imagine-dragons/natural-tsvb7mzmqqt818.html,https://data34.chiasenhac.com/downloads/1946/3/1945235-570851da/32/Natural%20-%20Imagine%20Dragons.m4a,https://data34.chiasenhac.com/downloads/1946/3/1945235-570851da/128/Natural%20-%20Imagine%20Dragons.mp3
Gotta Go Home,Boney M,https://chiasenhac.vn/mp3/boney-m/gotta-go-home-ts3wzw6zq919k1.html,https://data52.chiasenhac.com/downloads/1052/3/1051978-4c7ef75f/32/Gotta%20Go%20Home%20-%20Boney%20M.m4a,https://data52.chiasenhac.com/downloads/1052/3/1051978-4c7ef75f/128/Gotta%20Go%20Home%20-%20Boney%20M.mp3
Bad Liar,Imagine Dragons,https://chiasenhac.vn/mp3/imagine-dragons/bad-liar-tsvb0q57qqneht.html,https://data31.chiasenhac.com/downloads/1973/3/1972308-0add0f16/32/Bad%20Liar%20-%20Imagine%20Dragons.m4a,https://data31.chiasenhac.com/downloads/1973/3/1972308-0add0f16/128/Bad%20Liar%20-%20Imagine%20Dragons.mp3
Demons,Imagine Dragons,https://chiasenhac.vn/mp3/imagine-dragons/demons-ts3mtb7bq8fqtq.html,https://data53.chiasenhac.com/downloads/1060/3/1059632-cbd37857/32/Demons%20-%20Imagine%20Dragons.m4a,https://data53.chiasenhac.com/downloads/1060/3/1059632-cbd37857/128/Demons%20-%20Imagine%20Dragons.mp3
